Avg. Area Income;Avg. Area House Age;Avg. Area Number of Rooms;Avg. Area Number of Bedrooms;Area Population;Price;Address
749684173232895;4709498404146610;6556382368550040;3.08;2804542214353180;10935060142506500;61648 Sanchez Circles Lake Leechester   LA 49969
6822274258291930;63090693346945100;70570619208843800;6.22;3266043971116000;10647033052359300;005 Howard Court South Samuel   ID 25951
61485873985155600;5871462161467010;7851276188931430;4.4;3817978040247680;1184614087024010;996 Maynard Canyon West Joshua   MI 96703-1883
728947371673531;60291079964615900;6563053294681570;4.01;37796055653301;11464802135349600;34284 James Spur Tylerview   WV 81678-0964
6825459596646040;7898190690591650;74855725146764500;4.36;4890877157785040;1925615840805490;3900 Abigail Causeway Apt. 018 Andrewmouth   PA 26684
620887009005336;70531111081786500;7113968421136370;5.23;383374784094564;12338825553029500;284 Aguilar Coves Aprilton   MT 95894-4681
60658648332804800;4537629826937280;6440243236333300;3.49;4500497001533700;8226853745816720;USNS Ramirez FPO AP 39441-7948  
7632106269014500;6673099833359450;7488046582163260;4.46;5669651750016510;19358310390568000;754 David Extension Suite 168 Port Johnmouth   NC 70098-8125
5214135900884460;7567152938351410;7299796421721740;3.28;29595431429952400;9125856211692460;4508 Nathan Turnpike North Johnhaven   HI 10437-3329
7508017356390950;5969800580150020;7215912136802910;5.35;5040886017031680;16369062883778400;PSC 4366  Box 3936 APO AA 04338  
62117454621640200;7314992002110410;6396100737015640;3.13;26295439661267100;11979297431864900;52186 Emily Meadow Apt. 818 Sarahview   GA 28318-5934
7425344319413940;4404914661960600;5280332632219740;3.25;4493967255611730;10397947674478100;0850 Jamie Extensions Veronicaville   ID 52481
6556145584454170;5319422980013670;65261014904158600;2.47;4023169688470420;10334501392811100;40771 Jonathan Prairie Suite 353 Jacquelineberg   ND 39043-7937
5812442346079350;59377594054294500;68223466199635800;2.34;28863868032537900;8395898444834330;8131 Mercado Squares Apt. 377 Patrickton   GU 44349-3317
6215922758598790;5162849623833830;4316259053900530;2.04;3664453024401120;7828004947029100;804 Garcia Expressway Apt. 214 Lake Ian   MH 61019-6598
8872295953540890;5864465922498030;5987424292269030;4.06;29896674174263500;1547127386458420;9388 Thompson Tunnel West Keith   NM 14566
7479101675490430;611342940601403;7480408801422410;6.45;2915379964988060;1518706282893020;4536 Nathaniel Course West Teresa   SC 77668
6730562474521490;6324094873945210;54828226034919600;2.42;39369644117068000;10744564024904000;642 Hawkins Fork Apt. 093 West Zachary   ID 72057
5119589533321610;5991428599802800;7044419780751930;4.05;30028621665923400;6719606448930050;3198 Karen Crescent East Michelemouth   WY 23908
6322336961248500;49446307058724800;8087356625380830;3.32;3589180616278340;11857349581772900;1853 Barrett Corner Suite 517 Warnerburgh   GA 97586-3421
7878843952369890;67724874730941700;6637597521151040;4.01;3865643138636170;15184540603521000;737 Brenda Cape Apt. 645 Lambertburgh   TN 82080-7211
5836769006455570;56763869323915200;6219390710503810;4.46;2880090988094020;6667456714312440;019 King Ranch Robertstad   AS 69824
65149895909573800;5561847874955250;7121417615725690;6.36;2919088798079750;9880147560643200;6548 Miller Glens Robertsonville   GA 49810-7617
7241648089734300;6162244128021190;72689535203414900;4.44;6805740783110470;9974525008867650;75158 Michael Pike Orozcobury   CA 40636
8137467104917350;6594022950713350;8386460431236590;4.09;386475030557275;17913072410970300;935 Edward Pike Suite 106 Andrewchester   PR 85454
7034267105478280;45555606049804700;7309919375178430;6.34;34970815795312900;12235890460243600;2798 Cherry Shoal Apt. 496 West Brittanyfurt   VI 28505
6896697556566180;4999247837074040;805950533042771;5.5;3991743411777160;13212572505720800;298 Mccullough Creek Suite 896 Williamsbury   PW 67834
6010412113129000;770114505267806;7259001315706380;6.33;3178192473730610;11936871806123000;91450 Angela Extensions Suite 533 Shawnberg   MI 36404
55192849859347300;5953993575634350;6672181063209650;4.07;3670590669103700;8402087430414600;523 Michael Orchard Suite 022 Monicaborough   OR 92185-9530
6859973827340910;6674203658475840;65963542255140100;2.13;4254811004205320;1474745015409370;170 Jennifer Parkway New Kathleenmouth   NY 68893
7661188932203270;5447755810360090;8570526057531590;5.22;3300191466581190;15274397172659900;Unit 5313 Box 6256 DPO AP 04298-1024  
4531867418052370;57092329675455300;6925560993916930;2.36;4722316426959930;8020484455314130;06548 Barnes Alley Colemanview   DE 24414
7371416482719290;6107370869957320;6337053805456720;3.08;3004917001355400;10169606547934000;3443 Murphy Shore Lauriestad   NE 46924
59961095300235900;6735728991065110;6092099589574450;3.49;31853711728277700;1051230000578390;7994 Kristin Circles Suite 061 Port Patricia   IA 00997
7044446273278870;4717135602044710;7883996339022690;3.46;41919583938515300;120996435233124;USS Wade FPO AP 69783  
6663886604448560;79732203901334400;6229155634783170;4.25;2664170332212460;13572082377392300;0754 Ray Meadow West Jakestad   GU 55936-8825
73869535515389;6396437855294900;7506733033786820;5.46;25694247312959300;15138465947077800;PSC 7179  Box 7408 APO AE 33113  
7411279328765400;4412585460151490;8054621723150690;3.09;6699547404943160;17375705050745200;04976 Joel Plaza Suite 658 South Dominiqueland   MS 27646-5758
4418046084430320;7116575230906910;69024854535784100;3.32;30809967484837100;6133708510937460;PSC 0743  Box 2104 APO AP 51218  
6527934259088240;4470479270986540;6924873897015860;4.39;29971899763964700;7677846304433150;5699 Pittman Landing Suite 973 North Barbara   AS 42070-3571
6334229145910620;5594225848584410;8166272153368010;3.19;3172666847612720;11816634835711400;85521 Erica Stream Garyside   MI 32028-7341
7735263760349200;9008900092194570;58947618802098400;3.49;3966750726430980;18981686840543600;969 Robert Vista Suite 545 West Kelly   NC 31856-7083
7605355142924230;6999755804385360;5449274801532000;3.49;4563633003615860;14717840051760600;209 Ricky Inlet South Cristina   NY 71350
9266958803306180;5302770725586980;54192357833445500;4.11;3146748119308660;13974615525224100;55868 Michael Forges Apt. 917 Websterberg   MI 71432
40748653087271500;6250398043787490;5586794441572470;2.47;4664315684090910;6644653309873970;59240 Roberto Route Suite 539 New Tony   MO 99038
6817606978076080;5436395969816260;78127312563437800;3.42;32525445170626700;11282528194117500;848 Daniels Estate Apt. 334 East Shawn   NJ 17628
8482422062550710;5866066337615820;72291121097040100;3.26;27862673215536900;12736291243166400;398 Brian Drive Suite 634 Port Charlene   MN 13264
38571963669753400;7425291725369820;5723008684988690;3.47;4738679361371420;9684116243946040;6613 Cynthia Loop Suite 555 Lake Heatherstad   NH 33698
6384375575742620;62406940964219200;6408500539138660;3.13;3770329693684350;10715373763820700;98401 Malone Light Suite 418 Elizabethhaven   AZ 84474
8744416913627290;7078048190756870;4959858561955720;3.37;5159167556961370;18022942888986600;77963 Sarah Knolls Port Sarahchester   ID 62727
6340997679340040;5767622925447550;6087208748508550;4.08;5625698203249180;13695825824914400;293 Eric Track Emilyborough   CO 14912-1041
5509679664542290;6848472132840250;7432613145903760;5.04;5240528006078420;13502839965166600;568 Ayala Harbor New Joshua   ME 24290-8638
8459730492093340;5522653203817230;7875011965314060;3.37;31143889663492200;16378313278346200;9269 Jacob Cliffs Sherimouth   WY 08850
7140829574076340;6565006381455800;7232609527481560;6.21;4946304926333040;15742798139775400;8368 Jacqueline Run Apt. 172 Collinsfort   SC 29889-1351
7737617330714430;477149946623606;772384467226882;5.04;3810577786114690;12510636499548200;Unit 6341 Box 0082 DPO AE 97828-9132  
58968028469052200;539432197958559;56887034796170400;4.22;5093633085710340;992622769267206;2248 Clark Tunnel Jasonchester   OK 50154-3560
8652892653940780;6013689620849790;7966109181271050;4.13;27593125761504700;16165053541296300;52320 Aaron Plains Wilcoxville   MI 89940-7844
6327467073461460;5490367990977960;8562229306861020;3.0;38904667399213400;14401068638914600;4603 Buchanan Turnpike Suite 998 Lake Aaronchester   KS 76604
7226448798563740;5557734337647620;6627170811774260;3.0;3282767546671300;11390141936481400;3852 May Roads Gregoryside   ME 75573-8230
56180591431381700;62019211715419500;7180671093826590;4.27;41036284152268900;11390727722894000;121 Morris Rue Apt. 772 Willisborough   NM 03840
5995265749738740;5237950173644300;8194571351150560;5.49;50752194016354700;12434915716775100;0589 Crystal Flats Suite 205 Deannaton   SD 00942-5751
5993875110024000;6506753669004800;4990364538939860;2.33;44065149434225200;1021126682548100;056 Joshua Knoll Katelynberg   OR 36067-4266
7284798841574940;5947064301865000;6459058727549610;3.03;2198573467346840;9609186584475780;1552 Michael Village Suite 300 West Christopher   MD 17583
6580360064720080;67308701845057900;7063988357697040;4.06;3601105116911040;13062882274582000;2606 Potter Loaf Suite 000 Gonzalezland   MD 10312-1356
7317762460024520;67064428442840200;7226916323597710;6.24;4197116182918730;15378971181187200;693 Deleon Spur Turnerbury   MP 81555
6446903364164050;4534538240255570;5839049562367690;2.03;43745990816411600;9098858014150270;42171 Laura Drive Apt. 420 Port Markchester   DE 08454
8792813754352820;5416960597262440;7868288356243350;6.21;4745235784946930;17521126041630800;Unit 4273 Box 6840 DPO AA 28938  
7084420552108940;4177213845810100;7508958053883870;5.34;3348365247980200;11293881229766700;6207 Michele Loaf East Matthew   SD 56462
8775843321307470;6650251812556890;8607612194595680;3.16;47320681581652100;2024902521283100;03007 Rebecca Pine Apt. 641 Randolphtown   AR 96430
6055540504282860;49868577516240300;6949333598222100;2.5;49309854876527600;11649688766317500;18181 Jennifer Spring Pittmanton   MH 87346-2658
6005560619649330;4873748963538990;7505243751615140;4.27;44435164521252600;11874546724878000;093 Bass Pine Port Steveshire   VT 94645
8860320877605590;7097176548031240;523261615318447;2.16;37215669643235800;16757022232534800;75612 Murray Mount Suite 278 Isaiahport   MO 65391
6287336968612540;5777936269787490;7606141984359500;5.27;4163779529450130;11635594710512800;Unit 5343 Box 1740 DPO AP 46620-1298  
5422629130574890;5370173557959280;7505222178033660;4.33;3559682457802590;814240281598352;0527 Dixon Port Suite 914 Davisland   UT 33069
7630949463102490;606962596229847;7668535369142770;4.09;4265236734906060;1480674798825140;17423 Brian Shoals Dawsonshire   NC 76104-0209
6829751804597370;55337591711501100;8257213620140280;4.35;231775818452764;12813083316020800;8282 Diane Parks Suite 556 Port Mary   CO 34368-5962
58895330953598600;65942655422478300;6007374114743240;4.14;4185636586415960;11870440528088100;2393 Lee Viaduct Suite 890 New Matthew   HI 75319-0401
7578233514026610;6341340987541600;6009736690143870;4.16;23287071761352100;12678033168403500;525 Nancy Expressway Suite 249 South Victoria   TX 71040
7231485338936040;49403913137926700;7692426833293730;6.45;3599831948464260;10947920032017000;49252 Moore Falls South Courtney   VI 01371
7042229342221880;8132807349718500;7223042534861580;3.17;2020652406110580;14895741370137800;735 Norris Estates Apt. 062 North Curtis   VA 93783
8040731141769340;5846643279930260;6592001516517360;3.28;22800036961331700;12809955491585600;659 Smith Loop Juanview   SC 56564
6506994799518590;42218819554851300;6912043937205850;4.38;4509569976438100;104634712078429;7113 Hudson Freeway Apt. 445 Parsonsburgh   NC 49273-0721
7293224930063550;5208296791790790;6865190714798860;4.21;30072719728837200;1149694034260800;8412 Lyons Corners Farmerfort   NJ 42123-7232
5476937736592360;67190869448387400;7530411171221670;3.45;3900157097384450;10633446349270200;34863 Vincent Centers Suite 574 Kaylachester   KY 06446-4679
7929669912364560;5935679694076410;7120473637475440;4.06;24298974729169500;13771130261359500;109 Jeffrey Ridge Port John   PA 78628-0517
8235328923128520;63240680405558000;6771239177320110;2.49;31745924534348100;1459525375848540;610 Dale Station West Williamburgh   KY 98834
38122524488262900;63361089421009600;7762550883071800;5.12;38067552184144300;8996093001428020;783 Stacey Glen West Katherineberg   NV 67007-1370
60757316811307600;492157867885405;6205327516628470;3.5;2901740871791240;48268970337566600;02689 Nicholas Crescent South Cynthia   RI 90106-4876
6646936947305640;4663863395307100;6117542390801600;4.13;2267060861596640;4122692033995610;72270 Hodges Ways Port Tinaland   ME 14314
5900767323169440;5880081117699860;722050504922384;6.49;33631229174786500;12097975798096300;USNS Murphy FPO AE 65459-0233  
8887631715383470;4638457766900190;5971224418606190;3.09;2900416405340810;13425069213707500;79442 David Square North Michaelbury   FL 67868-1247
6324215127153750;5528790248254260;6206599757479240;4.21;14291153033714100;7278665251679070;18906 Don Underpass Apt. 259 North Cherylfort   MN 47231-8972
62974425369061500;55423268136512800;783417276894695;3.12;4818491635041060;14472509990249700;3754 Robert Mount Apt. 830 East Colleen   LA 80073
8674404917096140;6011564179197060;6035038932041250;4.38;3247483451653840;1578766049959120;97028 Michael Bridge Lorifurt   CT 20584-1266
6980145175741430;6269076340178330;7691926960068620;4.38;3785254170536100;15787374363400600;049 Justin Manor Burkehaven   AL 38105
63542309393123600;6221356581308230;7365228618060770;4.11;57318786635079400;14455271366654400;58135 Sanders Plaza Suite 351 North Ethanfurt   GA 69064
7840363796220840;5781019804748010;523019618594607;4.49;33686365078605900;1221823704469830;7610 Tiffany Manors Joneshaven   HI 18598-1599
8566230267825490;6435739431234120;872962102417339;3.23;4240160109309480;20313383469761000;108 Brandon River Suite 495 West Suzanne   OH 54121
8285173020721670;48652509030801000;6773178179232680;2.22;3336627463935380;12329741420829900;478 Lee Keys Apt. 877 Tamaratown   PR 96836-6503
7093493726006120;6443632205188560;7026753231053440;6.14;3639425391533200;14264028066054200;9558 Salas Mews Apt. 778 Garciamouth   CA 12354
643547732715234;43129521534086600;63296706644405400;3.09;25495355939532700;52021789299136000;058 Dennis Locks Apt. 993 Ramirezview   LA 11845-8856
7924323682465060;5822324358447760;6544602745549950;4.23;32761556729028000;13147704699493700;71521 Fowler Viaduct Apt. 571 Diazmouth   PW 46459-0425
7494434679085360;6310979069788360;6434659153399240;3.44;31389291368204000;12493314501907600;Unit 4835 Box 6747 DPO AA 25329  
7754592569418820;6095807993405210;7896170056741320;5.47;52740409174020400;18355646892077700;67665 Sanchez Creek Torresburgh   PR 48232-9088
6978932740035280;52213223318637800;634119585017053;2.36;40473765249081300;10181737030639500;USNS Shaw FPO AA 60162  
6030891265796140;36862869946461500;72940964240129200;3.32;3597147013457430;6078589911712970;54583 Zhang Corner New Codyshire   NE 43091-1891
8913003275655980;4332033873873300;7000667095718260;3.45;3915478733201750;13409832503590200;3771 Suarez Roads East Adamton   NE 39445-1517
7350559764992820;60260054704546200;5977781617402860;2.24;3967732770844080;12927404464302200;29572 Marquez Camp Apt. 784 New Linda   HI 03067
8402332886273760;71020308447622000;6650462094583930;4.32;33106200025484600;17727801426032800;78123 Bradford Trafficway East Jessica   OR 69693-6748
5397124037503130;7211169204032120;5966878902421480;3.25;4668536336431860;11318877617860000;4426 Chan Squares Apt. 652 Alexanderland   DE 94505-0909
7475018655345740;61954584678206100;7574473719721410;4.06;36538756548247300;1603627937749690;1714 Christopher Expressway New Pamelaland   DE 68428-5301
561280042808308;5672980894725010;6797289868014490;3.38;32807509802056400;8091211058431820;558 Miller Rapids Apt. 497 Pageton   DC 56260-9370
7388608075806480;5543674112896100;5586250786988230;2.16;26038508191506700;9870040836743770;85083 Combs Fort Connorhaven   AR 99906-2530
4578123446391810;545703691484912;5892084942143970;4.43;3466018308094650;6769706909099200;746 April Dam Stephanietown   VT 03527
5978821892650520;4658987164272470;6189798582779590;4.34;15036268088177000;46147356652671800;090 Floyd Square Joshuaborough   WI 05177
4732065720537880;35580537596344300;7006987009368180;3.16;157766185950135;15938657923287800;91410 Megan Camp Suite 360 Laurafort   OH 15735
8151036837068130;6195023012500670;58575855740082200;4.03;39937369257487500;16228272978436600;7813 Cook Ways New Renee   MO 59060-4720
8101361529378210;7149797415539100;7239105417610760;5.44;454720494508672;19241555815279800;44348 Perez Court Apt. 137 East Nataliemouth   MD 60874
7082957800838350;6832192294922770;6149040327498620;3.3;4936009429265130;15485987545692600;00751 Wilson Land East Melissa   FM 51722
9488980041253560;7208464266188810;63387956199932900;3.41;31884440311653500;20076394321368600;19835 Evans Corners Apt. 840 Millston   DC 24547-3845
6263525992380250;4373086648670010;657105655753587;4.26;24348025870147000;4619122442841670;139 Marcus Crossroad Apt. 702 New Raymond   MO 30108
688714473770179;4751119279433130;7999511288096570;4.0;40863701212326000;12438386342287100;920 John Square Apt. 431 Morsefort   TN 98396
7615005021719110;5892386367442380;7450708573768380;5.07;3144304433364660;13099228541763300;0484 Fischer Parkways West Karenland   ME 35904-3424
62443291549702200;5887072341283050;8718919781065020;6.13;3707868452122420;13434847267360700;PSC 8422  Box 9350 APO AE 08498  
57597580941644000;5067134640583690;6568208037177480;2.02;29580795597168400;7712144795723040;2315 Melissa Viaduct Kristinborough   IA 49932-3560
701945721072069;7296428802420250;6174577804367040;2.23;2925410631445690;12449554607115300;USNS Martin FPO AP 43598  
5834236779165090;4511914596375190;5525397640914700;3.44;1905604393888150;3659295972582170;498 James Path West Thomas   MA 01095-6961
6449295447847780;8019634995071890;6424085419609910;4.41;3010213318764160;14531087938176600;5834 Bryan Views South Deannatown   NC 16250
8328445151802060;5591912688041530;540936787813958;4.31;24627548895353200;11289063392210900;7750 Fisher Drive East David   MT 58483-1402
7097597109649470;6791319685174060;8999012644344640;3.15;61104362781533100;21006980711571000;39843 Cannon Prairie Wesleyville   PW 52164
777421891532105;50766246695773600;73775116495697700;4.41;22231830323333700;11050244162669700;USS Jackson FPO AP 03152  
605637874714408;6874374399524190;7734418599203320;5.47;31568101494200200;1159526154206150;6221 Timothy Wall Apt. 457 South Devinshire   TN 24785-6510
7545416429443400;822447023943173;817976000360393;5.29;51172947039680900;19409334724160500;605 Gary Walks Suite 673 West Zacharyhaven   OR 07669-9046
7449040279065780;66929747022625400;7500464287941760;4.33;35264611828846000;1549031093041700;55757 Emily Lane New Bruce   NC 73920
7105246166273350;50937940333560200;714208920683364;3.45;4673165748853500;13794560307108700;732 Smith Mountains Alexanderchester   OR 54801-0121
9029303120923170;5368755237368600;8078259173002600;4.2;26550712537562200;15019173180956400;4274 Amanda Pass Apt. 057 Joshuashire   AZ 69079-0201
6206094265751250;5952779000509440;4498698511686260;3.45;5558393823098770;9636555773858120;767 Silva Walks Suite 235 Darrellbury   ID 04171
8855600597995600;4899267763761100;6584651802552830;4.0;5926253929837240;19009995459053100;6322 Hayes Tunnel South Vanessa   WY 61577
64780875832068100;7313803630044600;6110465776897410;2.32;27027056485049300;12000606620374100;478 Ellis Road Apt. 718 West Monicabury   AL 50588
59940065130735000;62657505028584100;6888068683033050;2.11;27129803775898200;10637434241658100;77405 Kristin Summit Suite 526 Popemouth   MI 10140-6085
6269952649084450;7431180527558020;5733026919838020;3.39;4641947037009410;12527330965516000;906 Erin Hill Suite 409 West Davidside   NE 51655
6357446621571800;5327547311174780;6086976868396580;2.34;3471472071713720;907530175313622;73071 Brian Branch Apt. 045 Lake Aliciatown   WV 11590-0331
6696504470181390;6823274164632190;813726299257162;3.5;2289084154404910;1256086507059110;0398 Keller Place Apt. 097 Lake Timothy   SC 97306
6949444746139320;6253208410395990;7923517129643340;3.45;3391687534936910;1517868594946860;875 Graves Vista Apt. 823 North Cory   IA 32921
7713158343117530;76758360008005300;8822789404639910;3.12;34905054767469400;17055464122133;USCGC Atkins FPO AA 88742  
7008062755682300;5062571564331400;7249424866713360;4.05;32524433784743100;10815786194758100;Unit 4367 Box 3095 DPO AP 41559-2486  
6831192623248840;431088829653612;7259081954898420;5.29;3983309092415140;8721774089096540;059 Barnes Plaza Apt. 437 East Christopherside   WV 18868
7472724515933510;6070087673044540;5585786731055910;2.49;2737230555475240;10617855833805100;997 Wade Lake East Jean   NH 12061-4791
6719612541976720;60200391277276300;8624190920861910;4.11;38417980867304900;1355545587900730;38974 Tara Points Suite 917 South Davidfort   MA 12188-3007
7231450031174540;5257628171596060;7784249421757740;5.28;3825186261978080;1455511267365650;45116 Richard Freeway West Nicole   OK 05956-0785
7279214234056110;6262176486240540;6381162195541890;2.08;5599784698600290;1445030984450200;878 Richardson Burgs Suite 002 New Donna   NJ 89706-8731
58272929719643800;44797015902417500;7924177937116330;3.39;3975590317130090;8238217863890530;52005 Smith Drive Leetown   NY 24822
7266261314133730;8190792591385970;6140354992955330;3.26;3353253925577180;16936935531272200;37242 Norton Station West Sherrytown   RI 77343
6603641540869600;5426193918262360;7426907844918280;3.33;23207680053500900;9449790094316940;731 Martinez Garden Nguyenside   KS 28194
6938437075447500;56422262058790900;6210895018343990;3.33;46833358979742800;11567860838810900;19654 Dale Neck Jacksontown   MS 97868-5501
7368434795328610;6172321363589070;5871991131906860;4.18;33448711083451200;1306288622680060;895 Robinson Mountains Garnerborough   VT 84650
6105639661066610;70527678325760000;8243197895914330;5.21;53410401169384400;17854497201678900;2637 Robin Mountain Apt. 031 Port Rebeccaton   MS 19745
6476266101998150;72390881881316700;6156978417139550;3.02;3213684414907790;11150806543461200;146 Shane Skyway Suite 660 Maxwellland   NV 25421-8152
7161375150950910;3937577625527590;8249169756751140;5.39;3692599738897960;1188255081499020;770 Allen Estate Suite 706 Finleyton   MA 88434
6398984052051410;5989460465593770;6560410110574950;4.27;3205977379747300;11847992714969300;USCGC Mason FPO AA 08033  
6640880702504400;4678604934329570;737486601720793;5.08;3194271907519930;113424650252595;4213 Kristin Ridges Suite 586 North Geraldton   ME 48104
5790549947401810;5699427298103010;8142936540916890;4.5;4334108704954160;11080222823716900;8048 Norma Underpass New Stephanie   WY 80183
65207736245796800;5997595565893550;8022923195594010;4.02;29668101436796600;114841690958571;47726 Crystal Summit Apt. 370 West Carol   SD 94226-0168
7239149018872070;6039065852438630;5750671922110190;4.45;32674669155058800;12025743530388000;81342 Lisa Isle Apt. 308 Smithhaven   TN 81484
7436018021425360;56911217458951600;8373042631009440;6.22;32337483884209900;14282120343628500;587 Charles Creek Suite 343 North Markport   UT 78725
9102441730252840;58316621002905600;7627609402112940;5.24;4438126753568360;18427362471745200;Unit 2264 Box 8835 DPO AA 53673-6916  
65342809483187600;59181710900220800;7318888694587580;6.14;4405783563535140;126223232130769;0296 Garcia Trafficway Port Kimberlyburgh   CO 39564
8005184712335520;5872677772603820;6019018389028310;3.39;35254128315573300;13546092458295800;615 Larry Loop Warrenberg   PR 37943
6983556399576580;6419843029605570;7670982834153150;3.03;19376318934572200;12773805286085200;46680 Weaver Plains Apt. 497 Karenhaven   RI 92983
70552560277638;5428850306747470;69086287076499600;2.35;31093445263102200;8544875970384090;962 Darren Lakes North Tomfort   MI 52784
7509924722299130;5990447952098850;68772302186035800;3.45;14744051443275900;9680454778354140;19819 Kevin Station Apt. 378 Ericton   VA 06252
49623122614257300;5221528415693820;733925123979874;3.27;35090887260792400;7691138331681170;4484 Johnson Plains Apt. 962 Timothyton   KY 28215
720954989835764;6529491270524010;6172397700615920;4.4;4637912160133120;12360939143957200;636 Kaitlin Street Suite 014 Reginashire   MT 77789-5394
60864997725877800;7097956384317000;5852508280301920;4.17;2533477930536260;7455865735088160;951 Thompson Fall New Yolanda   NM 77528
6250358702751820;37795922467620200;7156414686921620;6.48;35167570230862700;9442889110136190;072 Ayala Forks North Amanda   SC 46590
6213062308264660;7026087470809530;6642123242190240;4.37;40847891334449800;12834804394007300;9370 Higgins Villages New Shawnton   MP 90345-6052
6811418083239050;5362425462517470;7228430706857440;6.13;40035650371985200;12149417617265800;443 Jorge Inlet Suite 922 Martinland   WV 09517-6600
579446574101782;5766112351850240;7015360009254880;4.3;4526051974209780;11372245754304300;357 Hanson Wall Apt. 560 Franklinport   SD 42641-3719
7413060632357740;6919662892293170;8266994398051070;3.24;4995858099387740;18810754379420800;925 Angel Prairie West Craig   WI 18104
6764516718847750;6537962073134190;8803603505255880;5.18;407340605226218;16032010477866200;320 Davis Views Suite 997 Helenchester   NH 63476-9148
6363140413085980;6083099558626430;733455846620528;6.05;33108115145066300;12966105322899300;4374 Lang Vista Lucasborough   MO 50846
7517223412945300;5266389132733260;7472662979880470;6.27;4304712368473220;15403607511489700;36076 Sullivan Bypass Apt. 312 West Joshuaton   UT 00913
7623012015487250;3431500039154960;688874140840397;2.39;4069051097893610;10469571170959100;Unit 7452 Box 4798 DPO AP 50889-3558  
8730705224736870;5607320167378530;5144538564622330;3.36;4617512764534220;154567211658555;24800 Bishop Road East Kenneth   RI 45289
61508983598523900;6283106164612970;5715533352098900;2.24;3696280755100460;8579345477662280;613 Shane Corner Apt. 918 Williamston   SD 29998-9846
5118742403395080;7991439670188480;59065012593053700;3.24;48661711712507200;12981080001318700;5318 Jill Shoal Apt. 306 South Brenda   OR 81559
7839470841696130;5997765218027930;8329894182212040;3.01;34267197401514000;15330173071416700;47372 Lopez Row South Joanport   MP 21667-6700
49409671475075500;7119590276152710;75369121042257100;3.17;2780543744377840;8468414564238220;03617 Schmitt Union Suite 386 Foxview   MN 03651
7303128456155500;536197334840113;7432114270339270;3.41;37994328375162000;12801992946554000;487 Patterson Avenue Suite 022 Matthewville   NC 71929-5385
7087217512078470;6386835016999280;6621034629429050;3.06;27500999245034400;1214334973151570;2053 Hammond Squares Apt. 536 Hudsonhaven   CA 05367-6944
767146547693051;5701434831415630;6550321993313800;3.44;3153430517330430;12065396659618900;70742 Deborah Islands Apt. 312 Johnsonmouth   VI 76330-8480
5941755040162610;44303967202989100;71320667747570100;4.32;47119037103170100;10313854548974100;78344 Janet Groves North Jamesbury   MO 47010-9593
7547497326429900;844946816297835;7206516951587800;6.11;2403462827146020;17154359911160500;Unit 4217 Box 2866 DPO AE 50558  
6781441733795520;633241301352278;5960443411222230;4.37;351029959983678;12234328397755500;4737 Maynard Knoll Apt. 690 Dawsonville   KY 22654-0782
757066805178811;6648659913169590;6958953150127220;4.19;30523422619406600;15308480941090300;3638 Michael Park Apt. 771 Dawsonstad   WA 90188
869398389976464;4363233576464080;7555518724892380;4.05;40702612395381500;1404435504618390;124 Elizabeth Extension Christianville   TX 99465-7538
7082569669707900;6202613172462770;6849370669537880;3.1;46508426629928600;1603944379937460;32828 Samuel Island West Danielleburgh   MH 39771
6475077729828430;5919583738917310;5758483953791840;4.06;5404834439355310;1167918058868260;187 Preston Union Suite 360 Smithbury   RI 52550
54649236026410700;57631175735029000;7867807622153040;4.1;35497432191485900;10481357541761500;454 Anderson Overpass Thomasmouth   DC 69438-5419
8876826322531170;47579231414537000;5577576305267360;4.45;39144947587119000;15631930971185900;4268 James Island Zunigaburgh   CA 76077-3559
7903611378326680;5653511251940640;6690171605687510;2.5;4582821528242020;15125785529247100;115 Jones Fort Suite 754 New Melissa   MO 45810-2951
7113138105540080;63076818325711400;7786826572604020;4.35;39414328848897900;16329423157420200;22309 Warner Trail Apt. 492 Lake David   OR 84108
6217502197456650;537018466080818;65744811354163;4.31;31317598392673200;1017722997568470;PSC 1376  Box 6181 APO AA 68346  
64725074381736100;6663784944493590;73142714869616500;4.22;4620204599238040;1619829095720180;22738 Jillian Turnpike Dorothyberg   NM 08541
7701318060356240;7398134291140280;75171889556775000;5.23;4343287979340270;18900563851936700;80738 Griffin Mount Rileyville   AL 37698-7817
8233760107628440;5954419415206610;8707218388199800;4.36;4118611421680520;19021186992036700;7786 Mark Brooks Suite 913 Christopherchester   AS 28777-4081
6677810238475650;626872124947221;7415389387927920;3.14;353992102403522;13382479300743600;USNV Cummings FPO AE 92412-2566  
9445969621989170;6162734040007300;8695915270421320;3.05;3351582879157560;20818692835028600;03325 Dawn Mills Suite 936 Markshire   AZ 71469-5209
61436918906292600;55370798196166100;6218125926825830;2.21;42032610561375900;8687134366943260;96230 Alexis Heights Suite 279 Gregport   WV 57769-3580
4850731369117640;6169797899979840;58609893616417100;4.45;36395888301354500;6033740391445670;5841 Adams Lights Apt. 708 Rickeyland   MA 38921-6757
5618468313016790;67911392105329600;8696652481362280;3.04;2432840566043610;1182670135034570;42738 Nicole Stream Suite 699 Port Daniel   PA 75438
8827320872865910;6679428104827670;78217136294586200;5.09;19686480729069300;15570754223108200;USNS Howard FPO AE 20908  
6965059170142380;4805645116863080;8010826036703190;4.25;4801736879872590;15745820909259100;140 Juarez Hills Suite 432 Valeriefort   SC 83268
